"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         280,      -4.405284297,     -0.5382826065,     -0.8125122894,       1.259946851,      -6.394102582
          0,           0,         281,      -4.413792903,     -0.5383633042,     -0.8111811884,        1.25533216,      -6.392271134
          0,           0,         282,      -4.408952191,     -0.5385019659,     -0.8098670262,       1.256081918,      -6.390275593
          0,           0,         283,      -4.405549363,     -0.5386501858,      -0.808620153,       1.258279375,      -6.388233606
          0,           0,         284,      -4.384978925,     -0.5388378048,     -0.8073587171,       1.269502032,      -6.386310799
          0,           0,         285,      -4.382981137,     -0.5391030421,      -0.806088884,       1.270133558,      -6.384449676
          0,           0,         286,      -4.366266616,     -0.5392769357,     -0.8049374031,       1.279312659,       -6.38263167
          0,           0,         287,      -4.382149512,     -0.5395661241,     -0.8037276626,       1.270390668,      -6.380849998
          0,           0,         288,      -4.395700746,     -0.5398563418,     -0.8025952064,       1.263266571,      -6.379116708
          0,           0,         289,      -4.389267429,      -0.540110706,      -0.801418703,       1.267275193,      -6.377448712
          0,           0,         290,      -4.373587231,     -0.5402905003,     -0.8004608258,       1.279665792,       -6.37579646
          0,           0,         291,      -4.362969219,     -0.5405739737,     -0.7994449963,       1.288504732,      -6.373822586
          0,           0,         292,      -4.376171157,     -0.5410071763,     -0.7983773977,       1.282475984,      -6.371869183
          0,           0,         293,      -4.380807236,     -0.5414752452,     -0.7975214578,       1.278229593,      -6.370011641
          0,           0,         294,      -4.386549022,     -0.5419748208,       -0.79667385,       1.272781135,      -6.368215996
          0,           0,         295,      -4.393413596,     -0.5426214146,     -0.7958906473,       1.262707215,      -6.366469258
          0,           0,         296,      -4.386165429,      -0.543467069,     -0.7951771161,       1.257309979,      -6.364836222
          0,           0,         297,      -4.394844611,     -0.5438472445,     -0.7944723105,       1.254755812,      -6.363363848
          0,           0,         298,      -4.390884943,     -0.5444514783,     -0.7938675658,       1.256829881,      -6.361670939
          0,           0,         299,      -4.380990221,     -0.5451318706,     -0.7932518772,       1.261369677,      -6.359819666
          0,           0,         300,      -4.380518206,     -0.5457932477,     -0.7926997188,       1.260815007,      -6.358152959
          0,           0,         301,      -4.384075566,     -0.5465017572,     -0.7922697167,        1.25707287,      -6.356567486
          0,           0,         302,      -4.381741373,      -0.547235761,     -0.7918290004,        1.25740235,      -6.354902804
          0,           0,         303,      -4.373506074,     -0.5479779277,     -0.7915810165,       1.261222186,      -6.353283509
          0,           0,         304,      -4.373624399,     -0.5487412967,     -0.7913322937,       1.260041046,      -6.351804405
          0,           0,         305,      -4.375100868,     -0.5495300983,     -0.7911509766,        1.25764092,      -6.350374207
          0,           0,         306,      -4.372144972,     -0.5502940787,     -0.7910285094,       1.258976493,      -6.348904172
          0,           0,         307,      -4.354463074,      -0.550954681,     -0.7909564877,       1.269455939,      -6.347282545
          0,           0,         308,      -4.350782905,     -0.5516616747,     -0.7909028532,       1.270983442,      -6.345640896
          0,           0,         309,      -4.357084906,      -0.552451494,     -0.7909602448,       1.264991588,      -6.343836825
          0,           0,         310,      -4.358210387,     -0.5532520819,     -0.7911346203,        1.26256719,      -6.341982589
          0,           0,         311,      -4.351224858,     -0.5540497835,     -0.7913861006,       1.265508356,      -6.340214872
          0,           0,         312,      -4.350140593,     -0.5548335491,     -0.7917020557,       1.264977776,      -6.338534929
          0,           0,         313,      -4.350601889,     -0.5556252071,     -0.7920709954,       1.263013032,       -6.33687489
          0,           0,         314,      -4.350686723,     -0.5564217806,     -0.7925074026,       1.261328815,      -6.335276407
          0,           0,         315,      -4.348920139,      -0.557208184,     -0.7930155364,       1.261806577,      -6.333755243
          0,           0,         316,      -4.348429427,     -0.5579864059,     -0.7935841447,       1.261547304,      -6.332304764
          0,           0,         317,       -4.34646639,     -0.5588060828,     -0.7942181413,       1.261184751,      -6.330779586
          0,           0,         318,      -4.324292451,     -0.5595473865,     -0.7949476048,       1.275897408,      -6.329429602
          0,           0,         319,      -4.327097454,     -0.5603012819,     -0.7957163369,       1.274046859,      -6.328185084
          0,           0,         320,      -4.335234643,     -0.5610980903,     -0.7965779599,       1.267748606,      -6.326686916
          0,           0,         321,      -4.335224069,     -0.5619149109,     -0.7975263468,       1.265350182,      -6.325203109
          0,           0,         322,      -4.334308712,     -0.5626827605,      -0.798540608,       1.265151273,      -6.323752816
          0,           0,         323,      -4.331068107,     -0.5633979455,     -0.7996010827,       1.268491286,      -6.322288555
          0,           0,         324,      -4.328431872,     -0.5641296631,     -0.8007258278,       1.269820939,      -6.320803298
          0,           0,         325,      -4.334559778,     -0.5648741073,      -0.801945459,       1.264417728,      -6.319357012
          0,           0,         326,      -4.335308115,     -0.5655991167,     -0.8032654714,       1.262615306,      -6.317967124
          0,           0,         327,      -4.336503942,     -0.5663261663,     -0.8046207729,       1.260573236,      -6.316710368
          0,           0,         328,      -4.335751032,     -0.5670069745,     -0.8060487712,       1.260566556,      -6.315588534
          0,           0,         329,      -4.334896011,     -0.5676055252,      -0.807563604,       1.260772188,      -6.314408672
          0,           0,         330,      -4.332636297,     -0.5681966842,     -0.8091129432,       1.261386703,      -6.313136372
          0,           0,         331,       -4.33055308,     -0.5688054641,     -0.8106974302,       1.262068412,      -6.311737138
          0,           0,         332,      -4.329481458,     -0.5694219116,     -0.8123477091,        1.26248825,      -6.310180996
          0,           0,         333,      -4.329653812,     -0.5700313492,     -0.8140473058,       1.261404796,      -6.308662092
          0,           0,         334,      -4.328572775,     -0.5706297514,     -0.8158254916,       1.260972643,      -6.307305512
          0,           0,         335,      -4.328160907,     -0.5711377673,     -0.8176653098,       1.260996935,      -6.306122107
          0,           0,         336,      -4.326057636,     -0.5716391707,     -0.8195359066,       1.261999593,      -6.304938414
          0,           0,         337,      -4.325197966,     -0.5721582475,     -0.8214540893,       1.261859395,      -6.303794266
